Order_ID,Order_Date,Customer_ID,Restaurant_ID,Region,Delivery_Partner_ID,Order_Value,Delivery_Fee,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Delivery_Time_Minutes,Order_Rating,Festival_Flag
O124527,15-08-2025,C05458,R061,Semi-Urban,D0573,564,30,0,594,Wallet,Delivered,38,4,1
O124534,22-06-2025,C03865,R515,Semi-Urban,D1087,416,30,0,446,UPI,Delivered,35,4,0
O124547,04-07-2023,C05989,R293,Semi-Urban,D0937,430,40,0,470,UPI,Delivered,42,5,1
O124564,12-10-2025,C17540,R042,Metropolitan,D1069,573,30,0,603,UPI,Delivered,36,5,1
O124575,20-07-2024,C03599,R527,Urban,D0599,236,30,0,266,Card,Delivered,34,4,1
O124586,15-11-2025,C07011,R471,Metropolitan,D1095,706,50,0,756,Card,Delivered,31,4,1
O124587,29-05-2023,C08696,R524,Urban,D0191,653,30,0,683,Card,Delivered,36,3,0
O124590,15-11-2024,C01358,R105,Urban,D0298,687,35,100,622,UPI,Delivered,40,5,1
O124603,29-04-2024,C06148,R164,Semi-Urban,D0823,535,35,75,495,Wallet,Delivered,31,1,0
O124609,01-06-2023,C17432,R231,Urban,D0897,364,30,100,294,UPI,Delivered,33,4,0
O124621,13-05-2024,C05331,R515,Semi-Urban,D0044,284,35,75,244,Card,Delivered,37,5,0
O124625,11-03-2024,C04134,R255,Metropolitan,D0652,516,30,0,546,UPI,Delivered,39,4,1
O124648,04-04-2023,C06886,R335,Metropolitan,D1006,642,35,0,677,Card,Delivered,38,3,0
O124678,24-07-2025,C00896,R502,Semi-Urban,D0763,619,50,30,639,UPI,Delivered,35,4,1
O124680,15-06-2023,C01141,R303,Semi-Urban,D0180,612,40,0,652,Card,Delivered,34,5,0
O124682,06-04-2024,C04671,R189,Semi-Urban,D0376,322,30,0,352,UPI,Delivered,37,2,0
O124687,15-07-2025,C17787,R019,Metropolitan,D0935,450,40,0,490,Card,Delivered,41,3,1
O124690,25-02-2025,C01394,R236,Semi-Urban,D0203,301,50,0,351,Wallet,Delivered,33,4,0
O124704,06-10-2023,C03380,R023,Metropolitan,D0851,940,30,100,870,UPI,Delivered,31,4,1
O124706,12-11-2025,C00582,R131,Semi-Urban,D0925,558,35,0,593,Card,Delivered,31,5,1
O124715,19-07-2025,C17859,R380,Metropolitan,D0564,572,30,0,602,UPI,Delivered,37,2,1
O124721,24-07-2023,C18512,R129,Metropolitan,D0368,345,30,0,375,Wallet,Delivered,28,5,1
O124727,29-11-2024,C14357,R152,Urban,D0722,504,35,20,519,Card,Delivered,33,4,1
O124729,09-02-2025,C02715,R246,Metropolitan,D0038,668,30,20,678,Wallet,Delivered,40,4,0
O124731,27-09-2023,C13145,R435,Metropolitan,D0747,566,35,0,601,Card,Delivered,38,4,0
O124733,16-11-2024,C04652,R515,Semi-Urban,D0462,780,30,0,810,Card,Delivered,37,4,1
O124764,28-06-2024,C09833,R138,Metropolitan,D0302,583,30,30,583,UPI,Delivered,34,2,0
O124772,16-09-2023,C07464,R469,Urban,D0328,569,35,0,604,Card,Delivered,32,3,0
O124782,14-09-2023,C09014,R262,Metropolitan,D0197,592,50,0,642,Wallet,Delivered,42,3,0
O124794,21-09-2024,C03485,R117,Semi-Urban,D0743,650,50,0,700,Wallet,Delivered,43,4,0
O124807,18-12-2023,C03647,R392,Semi-Urban,D1089,553,40,0,593,Wallet,Delivered,33,5,1
O124814,25-05-2023,C11249,R317,Metropolitan,D0113,705,40,75,670,UPI,Cancelled,45,5,0
O124816,19-04-2023,C02487,R059,Semi-Urban,D0227,341,30,0,371,Card,Cancelled,41,4,0
O124841,10-08-2023,C05671,R027,Urban,D0633,283,40,0,323,Card,Delivered,40,4,1
O124848,02-03-2025,C19162,R057,Metropolitan,D1065,600,35,20,615,UPI,Delivered,36,4,1
O124853,24-06-2025,C05436,R502,Semi-Urban,D0110,343,30,0,373,Card,Delivered,29,4,0
O124870,23-07-2024,C15547,R146,Urban,D0694,537,35,0,572,UPI,Delivered,25,4,1
O124873,04-06-2024,C02053,R467,Semi-Urban,D0955,622,40,100,562,UPI,Delivered,27,4,0
O124882,24-10-2023,C02651,R372,Semi-Urban,D0676,324,40,0,364,UPI,Delivered,29,4,1
O124891,01-08-2025,C06726,R395,Urban,D0343,901,40,30,911,Card,Delivered,31,5,1
O124895,23-05-2024,C03481,R049,Urban,D0675,559,30,0,589,Card,Delivered,35,4,0
O124897,23-03-2024,C18162,R504,Metropolitan,D0514,217,35,30,222,Wallet,Delivered,36,4,1
O124906,23-06-2023,C11415,R070,Urban,D0194,379,30,0,409,UPI,Delivered,36,4,0
O124913,04-01-2025,C12368,R100,Metropolitan,D0369,584,35,0,619,UPI,Delivered,30,5,0
O124918,30-01-2023,C14663,R386,Metropolitan,D0440,604,30,150,484,Wallet,Returned,31,5,0
O124940,07-07-2024,C14154,R356,Urban,D0088,632,40,75,597,UPI,Delivered,35,5,1
O124944,10-06-2023,C03621,R541,Urban,D0606,538,50,30,558,UPI,Delivered,34,5,0
O124949,13-01-2024,C07627,R249,Metropolitan,D0874,686,40,75,651,UPI,Delivered,35,4,0
O124955,09-05-2024,C00308,R114,Urban,D0601,461,30,0,491,UPI,Delivered,43,4,0
O124960,14-08-2023,C02077,R498,Urban,D0642,438,30,0,468,Card,Delivered,37,4,1
O124965,25-01-2024,C17747,R413,Metropolitan,D0791,798,50,150,698,Card,Delivered,34,5,0
O124966,21-05-2025,C10415,R013,Urban,D0672,605,30,0,635,UPI,Delivered,32,3,0
O124973,15-10-2023,C11053,R361,Metropolitan,D0319,723,30,0,753,Card,Delivered,37,5,1
O124978,15-09-2023,C00046,R276,Urban,D0774,644,30,0,674,UPI,Delivered,37,4,0
O124984,11-03-2025,C06148,R257,Semi-Urban,D0820,883,30,75,838,UPI,Delivered,30,3,1
O124985,29-05-2023,C04518,R409,Semi-Urban,D0376,631,30,20,641,Cash,Delivered,36,5,0
O124995,26-06-2024,C16332,R287,Metropolitan,D0114,526,40,75,491,Card,Delivered,35,5,0
O124996,07-04-2023,C06826,R129,Metropolitan,D0728,586,50,0,636,UPI,Delivered,35,3,0
O125000,20-06-2025,C02263,R210,Urban,D0049,593,30,0,623,Card,Delivered,31,4,0
O125013,02-04-2025,C10073,R153,Urban,D0542,543,40,0,583,UPI,Delivered,27,3,0
O125035,20-06-2025,C01534,R149,Metropolitan,D0295,470,30,0,500,Card,Delivered,34,5,0
O125039,09-04-2024,C02452,R305,Semi-Urban,D0492,570,30,0,600,Cash,Delivered,38,3,0
O125044,19-01-2024,C11903,R204,Metropolitan,D0979,687,35,0,722,Card,Delivered,32,4,0
O125047,05-05-2024,C17494,R125,Urban,D0606,291,35,0,326,UPI,Delivered,32,5,0
O125052,09-04-2023,C01936,R063,Urban,D1005,434,30,0,464,Wallet,Delivered,34,4,0
O125061,29-07-2025,C02478,R523,Semi-Urban,D0444,388,40,0,428,UPI,Delivered,31,5,1
O125063,27-03-2023,C18086,R216,Metropolitan,D0006,634,50,0,684,UPI,Cancelled,39,3,1
O125065,11-07-2025,C03884,R074,Urban,D0522,598,30,50,578,Wallet,Delivered,28,4,1
O125080,30-11-2023,C03836,R468,Semi-Urban,D0492,474,40,50,464,Card,Delivered,37,4,1
O125094,22-10-2023,C02128,R485,Semi-Urban,D0180,596,45,20,621,UPI,Delivered,45,4,1
O125097,22-07-2025,C04695,R523,Semi-Urban,D0792,589,35,0,624,Cash,Cancelled,35,3,1
O125101,06-07-2025,C03723,R151,Semi-Urban,D1089,555,50,75,530,UPI,Delivered,25,4,1
O125117,12-06-2023,C18000,R218,Metropolitan,D0404,662,35,0,697,UPI,Delivered,34,4,0
O125121,13-03-2024,C06767,R513,Urban,D0282,708,35,0,743,Wallet,Delivered,30,4,1
O125127,20-01-2023,C02675,R002,Semi-Urban,D0444,200,30,0,230,Wallet,Delivered,43,4,0
O125145,27-02-2024,C02348,R206,Semi-Urban,D0820,522,40,0,562,UPI,Delivered,32,2,0
O125148,22-04-2024,C02225,R239,Semi-Urban,D0138,744,40,0,784,Wallet,Delivered,29,4,0
O125151,07-06-2023,C00485,R234,Semi-Urban,D1084,597,50,0,647,UPI,Delivered,31,5,0
O125153,18-01-2025,C02977,R482,Metropolitan,D0402,325,35,0,360,Card,Delivered,40,1,0
O125179,04-11-2025,C20336,R209,Metropolitan,D0095,562,30,20,572,Card,Delivered,30,4,1
O125180,01-05-2023,C12383,R049,Urban,D0353,408,30,0,438,Card,Delivered,33,1,0
O125188,02-03-2024,C01394,R407,Semi-Urban,D0760,259,30,0,289,UPI,Delivered,37,4,1
O125198,27-09-2023,C17439,R418,Metropolitan,D0920,343,35,100,278,Card,Delivered,39,5,0
O125208,07-03-2025,C03077,R468,Semi-Urban,D0412,200,35,0,235,Card,Delivered,35,5,1
O125223,27-07-2025,C10308,R111,Urban,D0667,380,35,0,415,UPI,Delivered,38,5,1
O125227,01-07-2025,C09994,R509,Urban,D0169,533,30,30,533,UPI,Delivered,32,4,1
O125228,13-09-2025,C00414,R234,Semi-Urban,D0293,671,30,0,701,UPI,Delivered,35,4,0
O125232,09-08-2023,C21675,R237,Metropolitan,D1042,553,35,0,588,Card,Delivered,36,5,1
O125236,15-01-2025,C20639,R435,Metropolitan,D0490,474,35,0,509,UPI,Delivered,36,4,0
O125243,20-09-2024,C06482,R189,Semi-Urban,D0743,655,40,0,695,Wallet,Delivered,40,4,0
O125246,27-04-2025,C19808,R171,Metropolitan,D0793,567,35,0,602,UPI,Delivered,38,4,0
O125258,13-08-2023,C18314,R439,Metropolitan,D0265,443,40,0,483,UPI,Delivered,39,4,1
O125269,19-08-2024,C10549,R366,Metropolitan,D0187,758,30,150,638,UPI,Delivered,30,4,1
O125274,27-03-2025,C09330,R153,Urban,D0347,549,50,0,599,UPI,Delivered,32,4,1
O125284,17-04-2025,C20054,R177,Metropolitan,D1020,425,30,0,455,UPI,Delivered,36,5,0
O125288,27-11-2023,C16246,R420,Urban,D0423,814,35,0,849,Card,Delivered,38,4,1
O125293,16-05-2025,C15751,R153,Urban,D0233,563,40,0,603,Card,Delivered,42,4,0
O125297,21-08-2023,C05792,R311,Metropolitan,D1040,700,40,0,740,UPI,Delivered,37,4,1
O125317,11-03-2025,C04616,R455,Urban,D1016,811,35,0,846,UPI,Delivered,38,4,1
O125326,21-10-2024,C18209,R249,Metropolitan,D0028,563,35,0,598,UPI,Delivered,41,4,1
O125351,19-07-2024,C16027,R546,Urban,D0518,548,35,20,563,UPI,Delivered,42,4,1
O125356,10-09-2023,C03155,R358,Semi-Urban,D0412,434,30,0,464,Cash,Delivered,27,4,0
O125373,18-10-2024,C07225,R448,Urban,D0413,946,30,0,976,UPI,Returned,39,4,1
O125384,10-06-2025,C19033,R198,Metropolitan,D0416,443,35,0,478,Card,Delivered,29,3,0
O125396,26-02-2023,C03723,R179,Semi-Urban,D0257,459,35,0,494,Wallet,Delivered,30,4,0
O125398,28-12-2023,C03820,R496,Semi-Urban,D0664,609,30,0,639,Card,Delivered,38,4,1
O125405,20-01-2023,C05672,R154,Semi-Urban,D0424,450,40,0,490,UPI,Cancelled,39,5,0
O125416,12-12-2025,C18644,R226,Metropolitan,D0187,421,40,0,461,UPI,Delivered,35,3,1
O125437,15-02-2023,C10305,R419,Metropolitan,D0142,636,30,0,666,UPI,Delivered,29,5,0
O125452,29-06-2025,C02259,R154,Semi-Urban,D0656,623,40,100,563,UPI,Delivered,41,2,0
O125453,14-01-2025,C19806,R503,Metropolitan,D0806,440,35,0,475,UPI,Delivered,34,4,0
O125454,25-07-2024,C02146,R347,Metropolitan,D0382,260,35,0,295,UPI,Delivered,38,5,1
O125458,27-08-2025,C02649,R136,Semi-Urban,D1054,405,35,0,440,UPI,Delivered,34,3,1
O125473,29-11-2023,C21586,R251,Metropolitan,D0438,624,30,75,579,UPI,Delivered,41,5,1
O125499,15-05-2024,C04566,R451,Semi-Urban,D0792,693,40,0,733,UPI,Delivered,49,2,0
O125503,10-08-2024,C02005,R426,Semi-Urban,D0743,957,30,0,987,UPI,Delivered,28,4,1
O125531,12-05-2023,C10794,R300,Metropolitan,D0089,221,50,0,271,UPI,Delivered,37,5,0
O125535,07-05-2024,C06316,R501,Urban,D0771,288,35,0,323,UPI,Delivered,48,3,0
O125536,05-04-2023,C02054,R451,Semi-Urban,D0562,288,30,75,243,Cash,Delivered,40,4,0
O125539,13-07-2024,C09222,R254,Metropolitan,D0822,589,30,0,619,UPI,Delivered,42,4,1
O125557,15-06-2023,C18275,R326,Metropolitan,D0712,584,40,150,474,Card,Delivered,28,4,0
O125559,28-06-2023,C00299,R239,Semi-Urban,D0760,730,35,0,765,Card,Delivered,31,5,0
O125564,07-01-2023,C05672,R164,Semi-Urban,D0492,685,30,0,715,Cash,Delivered,32,5,0
O125567,06-08-2023,C02580,R409,Semi-Urban,D1047,465,40,0,505,Wallet,Returned,33,5,1
O125591,16-12-2024,C13360,R091,Metropolitan,D0829,672,40,30,682,Cash,Delivered,30,5,1
O125608,07-03-2023,C05191,R076,Semi-Urban,D0180,575,35,0,610,Wallet,Delivered,29,5,1
O125616,20-12-2024,C00411,R533,Semi-Urban,D0988,626,30,50,606,UPI,Delivered,33,4,1
O125618,29-05-2023,C03030,R135,Urban,D0116,694,40,0,734,Card,Delivered,28,4,0
O125619,01-02-2025,C06131,R312,Semi-Urban,D1089,450,30,0,480,UPI,Delivered,33,3,0
O125621,14-01-2025,C04161,R303,Semi-Urban,D0044,732,30,0,762,Wallet,Delivered,40,4,0
O125643,22-08-2024,C06046,R167,Urban,D0508,308,40,0,348,Card,Delivered,35,3,1
O125646,31-10-2025,C02501,R061,Semi-Urban,D0760,402,35,0,437,Card,Delivered,34,4,1
O125658,31-05-2024,C14489,R150,Urban,D0571,438,35,0,473,UPI,Delivered,45,5,0
O125660,19-11-2023,C01355,R110,Urban,D0147,333,35,0,368,UPI,Delivered,38,4,1
O125667,14-12-2023,C01428,R516,Semi-Urban,D0792,1064,30,150,944,UPI,Delivered,34,5,1
O125682,31-08-2023,C06588,R368,Urban,D0428,708,40,0,748,UPI,Delivered,37,3,1
O125692,03-03-2023,C19198,R328,Metropolitan,D1075,813,35,50,798,UPI,Delivered,40,3,1
O125720,16-09-2025,C09461,R418,Metropolitan,D0319,621,30,0,651,UPI,Delivered,40,5,0
O125730,15-12-2023,C21504,R295,Metropolitan,D0851,594,40,50,584,UPI,Delivered,27,4,1
O125747,17-08-2024,C03358,R505,Urban,D0584,755,30,0,785,Cash,Delivered,25,4,1
O125763,21-03-2025,C01655,R133,Metropolitan,D0681,317,35,75,277,Card,Delivered,45,2,1
O125786,05-04-2023,C10842,R353,Metropolitan,D0070,275,30,150,155,Wallet,Delivered,37,4,0
O125794,03-07-2024,C16735,R069,Metropolitan,D0028,729,40,0,769,Card,Delivered,32,5,1
O125817,05-11-2024,C06857,R079,Urban,D0220,622,50,0,672,Cash,Delivered,28,5,1
O125826,13-10-2023,C09439,R062,Urban,D0984,620,50,0,670,Cash,Delivered,38,5,1
O125848,21-12-2025,C18290,R087,Urban,D0232,303,35,0,338,UPI,Delivered,42,4,1
O125856,13-02-2025,C16826,R403,Urban,D0040,368,35,50,353,UPI,Delivered,32,4,0
O125865,26-09-2023,C08279,R048,Urban,D0560,766,30,100,696,UPI,Delivered,34,4,0
O125871,30-06-2023,C00770,R516,Semi-Urban,D1024,336,50,0,386,Card,Delivered,39,3,0
O125883,28-06-2023,C09891,R259,Urban,D1019,696,35,0,731,Cash,Delivered,40,5,0
O125899,09-06-2025,C03475,R107,Semi-Urban,D0743,409,30,0,439,UPI,Delivered,42,4,0
O125909,17-06-2024,C18266,R331,Metropolitan,D0915,556,30,0,586,Cash,Delivered,35,3,0
O125910,28-04-2023,C10434,R289,Metropolitan,D0363,622,30,0,652,UPI,Delivered,37,4,0
O125950,15-07-2024,C16299,R162,Urban,D0133,774,30,75,729,UPI,Returned,44,4,1
O125953,12-07-2023,C03209,R523,Semi-Urban,D0039,382,35,100,317,Wallet,Delivered,36,4,1
O125985,12-02-2025,C06077,R451,Semi-Urban,D0424,628,30,0,658,Card,Delivered,36,4,0
O125997,14-09-2023,C04917,R123,Urban,D1035,704,30,0,734,UPI,Delivered,33,3,0
O125998,16-02-2025,C11881,R280,Urban,D0421,308,35,0,343,UPI,Delivered,33,4,0
O126045,27-09-2025,C02421,R407,Semi-Urban,D0442,240,35,0,275,Card,Delivered,36,5,0
O126051,06-01-2023,C00499,R002,Semi-Urban,D0763,244,35,0,279,UPI,Delivered,32,3,0
O126060,05-02-2024,C04232,R257,Semi-Urban,D0993,225,40,0,265,Wallet,Delivered,41,4,0
O126061,25-08-2023,C16310,R003,Urban,D0357,327,40,0,367,Card,Delivered,36,5,1
O126063,15-07-2025,C01330,R523,Semi-Urban,D0424,358,40,0,398,UPI,Delivered,30,5,1
O126075,21-08-2025,C13063,R509,Urban,D0361,674,35,0,709,Card,Delivered,29,5,1
O126076,30-06-2023,C01460,R110,Urban,D0339,291,50,0,341,Wallet,Delivered,34,4,0
O126078,04-12-2023,C09470,R099,Urban,D0638,615,30,0,645,Card,Delivered,44,4,1
O126086,22-09-2025,C04274,R164,Semi-Urban,D0955,419,30,0,449,UPI,Returned,38,4,0
O126088,21-02-2025,C09744,R078,Metropolitan,D0365,632,30,0,662,UPI,Delivered,32,3,0
O126099,08-09-2023,C12209,R058,Urban,D0912,674,35,0,709,Card,Delivered,39,4,0
O126103,29-03-2024,C05559,R494,Semi-Urban,D0412,552,50,75,527,UPI,Delivered,32,5,1
O126105,13-05-2024,C20378,R138,Metropolitan,D0174,985,35,20,1000,Wallet,Delivered,47,5,0
O126107,25-04-2023,C02420,R425,Metropolitan,D0889,628,40,0,668,Card,Delivered,42,4,0
O126109,28-09-2025,C07457,R260,Urban,D0245,608,35,0,643,UPI,Delivered,40,5,0
O126123,10-12-2023,C21277,R134,Metropolitan,D0644,370,50,30,390,UPI,Delivered,36,5,1
O126127,14-11-2025,C12527,R466,Urban,D0997,499,35,0,534,UPI,Delivered,35,4,1
O126131,21-11-2025,C00361,R372,Semi-Urban,D0624,708,30,0,738,UPI,Delivered,33,4,1
O126141,10-07-2024,C03574,R485,Semi-Urban,D0376,629,30,0,659,Card,Delivered,41,4,1
O126143,14-07-2025,C21449,R066,Metropolitan,D0826,569,30,0,599,UPI,Delivered,38,4,1
O126147,08-09-2025,C01018,R498,Urban,D0911,200,30,0,230,Card,Delivered,38,4,0
O126155,07-03-2024,C05141,R136,Semi-Urban,D0562,259,35,20,274,UPI,Delivered,37,3,1
O126162,10-08-2024,C11879,R333,Metropolitan,D0970,729,40,0,769,UPI,Delivered,42,4,1
O126172,11-08-2025,C01617,R409,Semi-Urban,D0925,628,40,0,668,Card,Delivered,33,4,1
O126178,26-02-2023,C15154,R351,Urban,D0927,328,35,0,363,UPI,Delivered,46,3,0
O126183,26-09-2023,C03224,R497,Metropolitan,D0690,567,35,30,572,UPI,Returned,38,5,0
O126197,11-01-2024,C03782,R164,Semi-Urban,D0424,568,30,0,598,UPI,Delivered,38,4,0
O126198,16-03-2024,C02772,R485,Semi-Urban,D0820,589,40,0,629,UPI,Delivered,28,2,1
O126199,13-06-2025,C02487,R093,Semi-Urban,D0993,242,30,0,272,Card,Delivered,43,5,0
O126207,01-10-2023,C17236,R283,Metropolitan,D0677,1047,35,0,1082,Card,Delivered,35,4,1
O126209,12-02-2023,C14687,R319,Metropolitan,D0741,298,35,0,333,UPI,Delivered,33,5,0
O126227,25-12-2024,C10518,R550,Urban,D0282,648,35,0,683,Wallet,Delivered,35,4,1
O126234,05-09-2023,C04655,R248,Urban,D0755,262,35,0,297,Card,Delivered,40,2,0
O126237,28-05-2024,C03553,R206,Semi-Urban,D0614,446,30,20,456,Wallet,Delivered,28,4,0
O126250,20-03-2023,C00094,R136,Semi-Urban,D0463,503,35,0,538,UPI,Delivered,43,5,1
O126258,25-07-2025,C04872,R038,Metropolitan,D1076,804,40,0,844,UPI,Delivered,40,4,1
O126264,14-06-2023,C15209,R406,Metropolitan,D0803,230,30,0,260,Card,Delivered,33,3,0
O126296,07-01-2023,C05682,R313,Urban,D0509,749,30,0,779,UPI,Delivered,39,4,0
O126307,09-12-2024,C04521,R013,Urban,D0199,369,35,20,384,Cash,Delivered,31,2,1
O126311,02-03-2024,C10072,R411,Metropolitan,D1028,587,30,150,467,Card,Delivered,26,3,1
O126319,14-03-2024,C05242,R243,Metropolitan,D0150,823,30,0,853,Card,Delivered,33,4,1
O126324,18-12-2024,C01939,R061,Semi-Urban,D0501,500,50,100,450,Card,Delivered,35,4,1
O126341,17-04-2023,C13243,R158,Urban,D0500,489,40,0,529,Card,Delivered,33,5,0
O126371,13-11-2024,C09761,R345,Metropolitan,D0647,538,40,0,578,UPI,Cancelled,41,4,1
O126376,01-08-2024,C07002,R482,Metropolitan,D0262,689,30,150,569,UPI,Delivered,31,2,1
O126396,15-03-2023,C05015,R502,Semi-Urban,D0276,381,50,50,381,UPI,Delivered,34,5,1
O126399,28-12-2024,C13369,R017,Urban,D0270,614,40,20,634,Card,Delivered,32,4,1
O126401,08-08-2023,C00088,R338,Metropolitan,D0071,479,35,0,514,Wallet,Delivered,27,4,1
O126402,14-10-2024,C00206,R492,Urban,D0433,546,35,0,581,Wallet,Delivered,36,2,1
O126416,13-07-2024,C04048,R026,Urban,D0558,430,35,50,415,Wallet,Delivered,45,5,1
O126422,09-01-2025,C01617,R093,Semi-Urban,D0955,304,40,0,344,Card,Delivered,35,4,0
O126424,01-07-2024,C15747,R440,Semi-Urban,D0716,414,30,0,444,Card,Delivered,40,5,1
O126425,13-11-2025,C06301,R523,Semi-Urban,D0716,829,30,150,709,Card,Delivered,38,4,1
O126437,22-12-2023,C00665,R007,Semi-Urban,D0573,671,40,0,711,UPI,Delivered,38,5,1
O126451,25-07-2023,C11694,R014,Urban,D0938,834,35,0,869,UPI,Delivered,40,3,1
O126456,07-07-2023,C00361,R239,Semi-Urban,D0624,887,30,0,917,Wallet,Delivered,34,4,1
O126460,21-05-2025,C03349,R206,Semi-Urban,D0763,410,40,0,450,UPI,Delivered,38,4,0
O126469,24-12-2023,C05283,R068,Semi-Urban,D0760,410,50,0,460,UPI,Delivered,37,2,1
O126482,12-04-2024,C21580,R046,Metropolitan,D0264,684,50,50,684,Cash,Delivered,32,5,0
O126516,01-06-2024,C01492,R494,Semi-Urban,D0776,535,30,0,565,Cash,Cancelled,33,4,0
O126531,09-05-2024,C17356,R433,Metropolitan,D0507,621,30,0,651,Card,Delivered,38,3,0
O126535,07-09-2025,C06077,R451,Semi-Urban,D0820,656,40,0,696,Card,Delivered,43,5,0
O126542,11-02-2024,C21374,R053,Urban,D1029,444,35,0,479,UPI,Delivered,39,2,0
O126556,18-03-2025,C04934,R242,Metropolitan,D1059,541,40,50,531,Card,Delivered,35,4,1
O126558,25-12-2024,C01764,R305,Semi-Urban,D0492,739,30,0,769,UPI,Delivered,28,4,1
O126559,10-01-2024,C16583,R084,Urban,D0390,457,30,50,437,Card,Delivered,38,5,0
O126563,28-05-2025,C12349,R422,Metropolitan,D0366,208,30,0,238,UPI,Delivered,34,4,0
O126574,06-04-2025,C08992,R204,Metropolitan,D0579,546,30,20,556,UPI,Delivered,28,4,0
O126577,02-12-2023,C04522,R198,Metropolitan,D0535,791,30,0,821,UPI,Delivered,37,1,1
O126588,12-10-2025,C09203,R077,Urban,D0201,433,30,0,463,UPI,Delivered,29,3,1
O126592,29-07-2023,C21571,R066,Metropolitan,D0460,504,50,0,554,UPI,Delivered,36,4,1
O126605,27-01-2023,C06401,R189,Semi-Urban,D0203,275,35,150,160,UPI,Delivered,48,4,0
O126615,28-05-2023,C01745,R005,Urban,D0837,502,50,0,552,Card,Returned,37,5,0
O126620,22-12-2023,C04265,R145,Urban,D0350,584,50,150,484,Wallet,Delivered,37,3,1
O126624,23-09-2024,C13657,R014,Urban,D0755,408,40,0,448,UPI,Delivered,25,4,0
O126629,04-10-2024,C05524,R502,Semi-Urban,D1054,383,30,0,413,Card,Delivered,30,4,1
O126643,23-05-2025,C03765,R378,Urban,D0098,471,35,0,506,UPI,Delivered,34,4,0
O126646,07-08-2024,C12578,R271,Metropolitan,D0647,626,30,150,506,Card,Delivered,28,4,1
O126668,30-06-2023,C10121,R367,Urban,D0269,517,30,100,447,UPI,Delivered,28,4,0
O126673,30-06-2025,C03591,R504,Metropolitan,D0670,551,40,50,541,Wallet,Delivered,29,5,0
O126675,26-03-2025,C06950,R114,Urban,D0687,541,30,150,421,Card,Delivered,39,4,1
O126681,04-11-2025,C20441,R399,Metropolitan,D0554,362,35,0,397,UPI,Delivered,35,4,1
O126683,11-07-2023,C01837,R451,Semi-Urban,D0276,738,30,0,768,Card,Delivered,30,4,1
O126703,15-07-2023,C01400,R502,Semi-Urban,D0463,560,50,0,610,Wallet,Delivered,42,1,1
O126724,22-08-2025,C17723,R435,Metropolitan,D0431,352,30,0,382,UPI,Delivered,41,5,1
O126734,07-11-2023,C00941,R348,Metropolitan,D0275,446,40,30,456,Cash,Delivered,37,5,1
O126744,15-01-2024,C04274,R117,Semi-Urban,D1047,600,30,0,630,Wallet,Delivered,29,5,0
O126759,25-12-2024,C13714,R080,Urban,D0249,485,30,0,515,UPI,Delivered,28,4,1
O126763,16-12-2023,C12078,R310,Urban,D0083,675,35,0,710,Wallet,Delivered,37,5,1
O126765,03-09-2023,C12590,R513,Urban,D0172,460,35,0,495,Card,Delivered,33,1,0
O126767,26-10-2024,C10797,R052,Urban,D0220,719,40,0,759,UPI,Delivered,33,4,1
O126769,25-12-2023,C02421,R076,Semi-Urban,D0698,422,35,20,437,UPI,Delivered,40,4,1
O126770,12-12-2023,C14838,R142,Metropolitan,D1022,866,40,0,906,Card,Delivered,34,5,1
O126774,16-08-2024,C04901,R315,Urban,D0467,419,35,50,404,Wallet,Delivered,32,4,1
O126784,03-06-2024,C09213,R359,Metropolitan,D0416,510,30,0,540,UPI,Delivered,35,5,0
O126794,20-07-2024,C03113,R234,Semi-Urban,D0227,467,40,0,507,UPI,Delivered,25,4,1
O126838,10-10-2024,C06131,R007,Semi-Urban,D0044,755,50,0,805,UPI,Delivered,28,5,1
O126839,25-08-2025,C00999,R041,Semi-Urban,D0614,740,40,0,780,Card,Delivered,37,3,1
O126840,07-09-2025,C18594,R161,Metropolitan,D0420,401,50,0,451,UPI,Delivered,37,4,0
O126852,29-09-2023,C04749,R164,Semi-Urban,D1048,493,30,20,503,Card,Cancelled,44,3,0
O126862,18-03-2023,C20984,R306,Metropolitan,D0358,612,35,50,597,UPI,Delivered,35,4,1
O126866,29-12-2024,C07887,R479,Metropolitan,D1076,857,35,0,892,Card,Delivered,29,4,1
O126867,03-11-2024,C03244,R470,Urban,D0873,349,35,75,309,Card,Delivered,36,4,1
O126873,14-04-2025,C19999,R269,Metropolitan,D0922,347,35,0,382,UPI,Delivered,30,5,0
O126877,16-03-2024,C04871,R200,Metropolitan,D0327,722,50,0,772,UPI,Delivered,42,5,1
O126879,05-05-2025,C02472,R523,Semi-Urban,D0624,556,35,0,591,UPI,Delivered,39,5,0
O126908,27-05-2024,C09188,R086,Metropolitan,D0862,633,30,150,513,UPI,Delivered,37,5,0
O126930,02-06-2024,C02241,R434,Urban,D0927,323,35,0,358,Card,Delivered,41,5,0
O126950,17-01-2023,C07957,R135,Urban,D0421,427,30,0,457,Wallet,Delivered,36,4,0
O126963,11-08-2024,C01990,R046,Metropolitan,D1085,260,30,0,290,UPI,Delivered,37,5,1
O126992,04-07-2023,C18980,R538,Metropolitan,D0660,639,35,0,674,Card,Delivered,41,4,1
O127001,11-11-2024,C00340,R125,Urban,D0775,841,40,0,881,Wallet,Delivered,48,4,1
